2020-06-12 00:01:10.194 [XNIO-1 task-11] INFO  com.july.company.utils.JwtUtils - {nbf=1591891270, loginType=1, iss=, iat=1591891270, userId=2, from_service=, token=AE5514626CBE49CF9609449F41CAEAB4}
2020-06-12 09:34:47.030 [XNIO-1 task-63] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 09:34:53.330 [XNIO-1 task-3] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 09:36:56.530 [XNIO-1 task-5] INFO  com.july.company.utils.JwtUtils - {nbf=1591925816, loginType=1, iss=, iat=1591925816, userId=2, from_service=, token=05AEC9F83A9B4A6882E505A2E3CE7770}
2020-06-12 09:36:56.709 [XNIO-1 task-4] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 09:36:56.866 [XNIO-1 task-9] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 09:37:00.907 [XNIO-1 task-10] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 09:37:00.911 [XNIO-1 task-13] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 09:37:02.210 [XNIO-1 task-17] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 09:38:32.536 [XNIO-1 task-22] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 09:40:46.151 [Thread-33] INFO  c.a.cloud.nacos.registry.NacosServiceRegistry - De-registering from Nacos Server now...
2020-06-12 09:40:46.155 [Thread-33] INFO  com.alibaba.nacos.client.naming - [BEAT] removing beat: DEFAULT_GROUP@@com.company.finance:192.168.0.21:9001 from beat map.
2020-06-12 09:40:46.156 [Thread-33] INFO  com.alibaba.nacos.client.naming - [DEREGISTER-SERVICE] 44f3ec72-5331-4305-a0c0-5e773ef15f33 deregistering service DEFAULT_GROUP@@com.company.finance with instance: {"clusterName":"DEFAULT","enabled":true,"ephemeral":true,"healthy":true,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000,"ip":"192.168.0.21","ipDeleteTimeout":30000,"metadata":{},"port":9001,"weight":1.0}
2020-06-12 09:40:46.164 [Thread-33] INFO  c.a.cloud.nacos.registry.NacosServiceRegistry - De-registration finished.
2020-06-12 09:40:46.166 [Thread-33] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2020-06-12 09:40:47.437 [Thread-33] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closing ...
2020-06-12 09:40:47.454 [Thread-33] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
2020-06-12 09:40:47.461 [Thread-33] INFO  io.undertow.servlet - Destroying Spring FrameworkServlet 'dispatcherServlet'
2020-06-12 09:40:57.409 [restartedMain] INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2020-06-12 09:40:57.875 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$a8993ea3] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-06-12 09:40:58.331 [restartedMain] INFO  c.a.cloud.nacos.client.NacosPropertySourceBuilder - Loading nacos data, dataId: 'common.yml', group: 'DEFAULT_GROUP'
2020-06-12 09:40:58.356 [restartedMain] INFO  c.a.cloud.nacos.client.NacosPropertySourceBuilder - Loading nacos data, dataId: 'com.company.finance.yml', group: 'DEFAULT_GROUP'
2020-06-12 09:40:58.369 [restartedMain] INFO  o.s.c.b.c.PropertySourceBootstrapConfiguration - Located property source: CompositePropertySource {name='NACOS', propertySources=[NacosPropertySource {name='com.company.finance-dev.yml'}, NacosPropertySource {name='com.company.finance.yml'}, NacosPropertySource {name='common.yml'}]}
2020-06-12 09:40:58.465 [restartedMain] INFO  com.july.CompanyApplication - The following profiles are active: dev
2020-06-12 09:40:59.781 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2020-06-12 09:40:59.785 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2020-06-12 09:40:59.864 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 54ms. Found 0 repository interfaces.
2020-06-12 09:41:00.238 [restartedMain] INFO  o.springframework.cloud.context.scope.GenericScope - BeanFactory id=7af583bf-1a9d-3a45-84d7-1e3e686e38d1
2020-06-12 09:41:00.414 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$8c7f3ba6] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-06-12 09:41:00.599 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'redisConfig' of type [com.july.company.config.RedisConfig$$EnhancerBySpringCGLIB$$61326176] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-06-12 09:41:00.646 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$a8993ea3] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-06-12 09:41:01.400 [restartedMain] INFO  io.undertow.servlet - Initializing Spring embedded WebApplicationContext
2020-06-12 09:41:01.401 [restartedMain] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 2909 ms
2020-06-12 09:41:01.414 [restartedMain] INFO  com.july.company.config.CorsConfig - 配置跨域bean
2020-06-12 09:41:01.757 [restartedMain] INFO  com.july.company.intercepts.MybatisPlusConfig - mybatis分页拦截器初始化.
2020-06-12 09:41:01.779 [restartedMain] INFO  c.a.d.s.b.a.DruidDataSourceAutoConfigure - Init DruidDataSource
2020-06-12 09:41:01.928 [restartedMain] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2020-06-12 09:41:02.002 [restartedMain] INFO  com.july.company.intercepts.MybatisPlusConfig - mybatis公共字段填充处理器初始化.
2020-06-12 09:41:04.428 [restartedMain] INFO  com.netflix.config.sources.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2020-06-12 09:41:04.436 [restartedMain] INFO  com.netflix.config.sources.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2020-06-12 09:41:04.829 [restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2020-06-12 09:41:05.157 [restartedMain] INFO  com.alibaba.nacos.client.naming - initializer namespace from System Property :null
2020-06-12 09:41:05.158 [restartedMain] INFO  com.alibaba.nacos.client.naming - initializer namespace from System Environment :null
2020-06-12 09:41:05.159 [restartedMain] INFO  com.alibaba.nacos.client.naming - initializer namespace from System Property :null
2020-06-12 09:41:05.196 [restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Initializing ExecutorService
2020-06-12 09:41:05.739 [restartedMain] INFO  o.s.b.d.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2020-06-12 09:41:06.035 [restartedMain] INFO  org.xnio - XNIO version 3.3.8.Final
2020-06-12 09:41:06.055 [restartedMain] INFO  org.xnio.nio - XNIO NIO Implementation Version 3.3.8.Final
2020-06-12 09:41:06.170 [restartedMain] INFO  o.s.b.w.embedded.undertow.UndertowServletWebServer - Undertow started on port(s) 9001 (http) with context path '/finance'
2020-06-12 09:41:06.177 [restartedMain] INFO  com.alibaba.nacos.client.naming - [BEAT] adding beat: {"cluster":"DEFAULT","ip":"192.168.0.21","metadata":{"preserved.register.source":"SPRING_CLOUD"},"period":5000,"port":9001,"scheduled":false,"serviceName":"DEFAULT_GROUP@@com.company.finance","stopped":false,"weight":1.0} to beat map.
2020-06-12 09:41:06.215 [restartedMain] INFO  com.alibaba.nacos.client.naming - [REGISTER-SERVICE] 44f3ec72-5331-4305-a0c0-5e773ef15f33 registering service DEFAULT_GROUP@@com.company.finance with instance: {"clusterName":"DEFAULT","enabled":true,"ephemeral":true,"healthy":true,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000,"ip":"192.168.0.21","ipDeleteTimeout":30000,"metadata":{"preserved.register.source":"SPRING_CLOUD"},"port":9001,"weight":1.0}
2020-06-12 09:41:06.228 [restartedMain] INFO  c.a.cloud.nacos.registry.NacosServiceRegistry - nacos registry, com.company.finance 192.168.0.21:9001 register finished
2020-06-12 09:41:06.235 [restartedMain] INFO  com.july.CompanyApplication - Started CompanyApplication in 11.52 seconds (JVM running for 13.836)
2020-06-12 09:41:06.239 [restartedMain] INFO  com.july.company.dictionary.BeanDefineConfigue - 字典：START:spring初始化开始======================>
2020-06-12 09:41:07.088 [restartedMain] INFO  com.july.company.dictionary.BeanDefineConfigue - 字典:END:spring初始化完毕======================>
2020-06-12 09:41:07.093 [restartedMain] INFO  com.alibaba.nacos.client.config.impl.ClientWorker - [fixed-127.0.0.1_8848-44f3ec72-5331-4305-a0c0-5e773ef15f33] [subscribe] com.company.finance.yml+DEFAULT_GROUP+44f3ec72-5331-4305-a0c0-5e773ef15f33
2020-06-12 09:41:07.094 [restartedMain] INFO  com.alibaba.nacos.client.config.impl.CacheData - [fixed-127.0.0.1_8848-44f3ec72-5331-4305-a0c0-5e773ef15f33] [add-listener] ok, tenant=44f3ec72-5331-4305-a0c0-5e773ef15f33, dataId=com.company.finance.yml, group=DEFAULT_GROUP, cnt=1
2020-06-12 09:41:07.094 [restartedMain] INFO  com.alibaba.nacos.client.config.impl.ClientWorker - [fixed-127.0.0.1_8848-44f3ec72-5331-4305-a0c0-5e773ef15f33] [subscribe] com.company.finance-dev.yml+DEFAULT_GROUP+44f3ec72-5331-4305-a0c0-5e773ef15f33
2020-06-12 09:41:07.095 [restartedMain] INFO  com.alibaba.nacos.client.config.impl.CacheData - [fixed-127.0.0.1_8848-44f3ec72-5331-4305-a0c0-5e773ef15f33] [add-listener] ok, tenant=44f3ec72-5331-4305-a0c0-5e773ef15f33, dataId=com.company.finance-dev.yml, group=DEFAULT_GROUP, cnt=1
2020-06-12 09:42:08.748 [XNIO-1 task-2] INFO  io.undertow.servlet - Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-06-12 09:42:08.751 [XNIO-1 task-2] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2020-06-12 09:42:08.792 [XNIO-1 task-2] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 41 ms
2020-06-12 09:43:34.913 [XNIO-1 task-4] INFO  com.july.company.utils.JwtUtils - {nbf=1591926214, loginType=1, iss=, iat=1591926214, userId=2, from_service=, token=7C3E686227224B65AE972862F2A0B899}
2020-06-12 09:43:35.324 [XNIO-1 task-4] INFO  io.lettuce.core.EpollProvider - Starting without optional epoll library
2020-06-12 09:43:35.327 [XNIO-1 task-4] INFO  io.lettuce.core.KqueueProvider - Starting without optional kqueue library
2020-06-12 09:43:36.815 [XNIO-1 task-6] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 09:43:36.815 [XNIO-1 task-8] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 09:43:38.983 [XNIO-1 task-12] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 09:43:38.983 [XNIO-1 task-11] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 09:43:41.171 [XNIO-1 task-16] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 09:44:42.151 [XNIO-1 task-18] INFO  com.july.company.utils.JwtUtils - {nbf=1591926282, loginType=1, iss=, iat=1591926282, userId=2, from_service=, token=38570F145A574205A4DA59EDA1E40BC5}
2020-06-12 09:44:42.358 [XNIO-1 task-20] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 09:44:42.384 [XNIO-1 task-22] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 09:44:44.294 [XNIO-1 task-25] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 09:44:44.294 [XNIO-1 task-26] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 09:44:46.778 [XNIO-1 task-30] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 09:45:39.247 [XNIO-1 task-32] INFO  com.july.company.utils.JwtUtils - {nbf=1591926339, loginType=1, iss=, iat=1591926339, userId=2, from_service=, token=79492D9E579C449A88D6D76D450942ED}
2020-06-12 09:45:39.436 [XNIO-1 task-34] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 09:45:39.570 [XNIO-1 task-36] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 09:45:41.326 [XNIO-1 task-38] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 09:45:41.329 [XNIO-1 task-40] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 09:45:42.896 [XNIO-1 task-44] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 09:46:20.891 [XNIO-1 task-46] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 09:46:21.007 [XNIO-1 task-48] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 09:46:21.122 [XNIO-1 task-51] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 09:46:21.123 [XNIO-1 task-52] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 09:46:23.642 [XNIO-1 task-56] INFO  com.july.company.intercepts.LoginIntercept - 缓存的userId:2,loginType:1
2020-06-12 09:48:20.392 [Thread-38] INFO  c.a.cloud.nacos.registry.NacosServiceRegistry - De-registering from Nacos Server now...
2020-06-12 09:48:20.393 [Thread-38] INFO  com.alibaba.nacos.client.naming - [BEAT] removing beat: DEFAULT_GROUP@@com.company.finance:192.168.0.21:9001 from beat map.
2020-06-12 09:48:20.393 [Thread-38] INFO  com.alibaba.nacos.client.naming - [DEREGISTER-SERVICE] 44f3ec72-5331-4305-a0c0-5e773ef15f33 deregistering service DEFAULT_GROUP@@com.company.finance with instance: {"clusterName":"DEFAULT","enabled":true,"ephemeral":true,"healthy":true,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000,"ip":"192.168.0.21","ipDeleteTimeout":30000,"metadata":{},"port":9001,"weight":1.0}
2020-06-12 09:48:20.401 [Thread-38] INFO  c.a.cloud.nacos.registry.NacosServiceRegistry - De-registration finished.
2020-06-12 09:48:20.403 [Thread-38] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2020-06-12 09:48:21.546 [Thread-38] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closing ...
2020-06-12 09:48:21.555 [Thread-38] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
2020-06-12 09:48:21.559 [Thread-38] INFO  io.undertow.servlet - Destroying Spring FrameworkServlet 'dispatcherServlet'
2020-06-12 09:48:30.128 [restartedMain] INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2020-06-12 09:48:30.356 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$769d8aa0] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-06-12 09:48:30.588 [restartedMain] INFO  c.a.cloud.nacos.client.NacosPropertySourceBuilder - Loading nacos data, dataId: 'common.yml', group: 'DEFAULT_GROUP'
2020-06-12 09:48:30.601 [restartedMain] INFO  c.a.cloud.nacos.client.NacosPropertySourceBuilder - Loading nacos data, dataId: 'com.company.finance.yml', group: 'DEFAULT_GROUP'
2020-06-12 09:48:30.607 [restartedMain] INFO  o.s.c.b.c.PropertySourceBootstrapConfiguration - Located property source: CompositePropertySource {name='NACOS', propertySources=[NacosPropertySource {name='com.company.finance-dev.yml'}, NacosPropertySource {name='com.company.finance.yml'}, NacosPropertySource {name='common.yml'}]}
2020-06-12 09:48:30.633 [restartedMain] INFO  com.july.CompanyApplication - The following profiles are active: dev
2020-06-12 09:48:31.461 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2020-06-12 09:48:31.464 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2020-06-12 09:48:31.517 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 42ms. Found 0 repository interfaces.
2020-06-12 09:48:31.790 [restartedMain] INFO  o.springframework.cloud.context.scope.GenericScope - BeanFactory id=7af583bf-1a9d-3a45-84d7-1e3e686e38d1
2020-06-12 09:48:31.905 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$5a8387a3] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-06-12 09:48:32.011 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'redisConfig' of type [com.july.company.config.RedisConfig$$EnhancerBySpringCGLIB$$2f36ad73] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-06-12 09:48:32.042 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$769d8aa0] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-06-12 09:48:32.590 [restartedMain] INFO  io.undertow.servlet - Initializing Spring embedded WebApplicationContext
2020-06-12 09:48:32.590 [restartedMain] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 1944 ms
2020-06-12 09:48:32.599 [restartedMain] INFO  com.july.company.config.CorsConfig - 配置跨域bean
2020-06-12 09:48:32.787 [restartedMain] INFO  com.july.company.intercepts.MybatisPlusConfig - mybatis分页拦截器初始化.
2020-06-12 09:48:32.806 [restartedMain] INFO  c.a.d.s.b.a.DruidDataSourceAutoConfigure - Init DruidDataSource
2020-06-12 09:48:32.898 [restartedMain] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2020-06-12 09:48:32.944 [restartedMain] INFO  com.july.company.intercepts.MybatisPlusConfig - mybatis公共字段填充处理器初始化.
2020-06-12 09:48:34.512 [restartedMain] INFO  com.netflix.config.sources.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2020-06-12 09:48:34.516 [restartedMain] INFO  com.netflix.config.sources.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2020-06-12 09:48:34.817 [restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2020-06-12 09:48:35.059 [restartedMain] INFO  com.alibaba.nacos.client.naming - initializer namespace from System Property :null
2020-06-12 09:48:35.059 [restartedMain] INFO  com.alibaba.nacos.client.naming - initializer namespace from System Environment :null
2020-06-12 09:48:35.060 [restartedMain] INFO  com.alibaba.nacos.client.naming - initializer namespace from System Property :null
2020-06-12 09:48:35.087 [restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Initializing ExecutorService
2020-06-12 09:48:35.505 [restartedMain] INFO  o.s.b.d.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2020-06-12 09:48:35.697 [restartedMain] INFO  org.xnio - XNIO version 3.3.8.Final
2020-06-12 09:48:35.707 [restartedMain] INFO  org.xnio.nio - XNIO NIO Implementation Version 3.3.8.Final
2020-06-12 09:48:35.791 [restartedMain] INFO  o.s.b.w.embedded.undertow.UndertowServletWebServer - Undertow started on port(s) 9001 (http) with context path '/finance'
2020-06-12 09:48:35.796 [restartedMain] INFO  com.alibaba.nacos.client.naming - [BEAT] adding beat: {"cluster":"DEFAULT","ip":"192.168.0.21","metadata":{"preserved.register.source":"SPRING_CLOUD"},"period":5000,"port":9001,"scheduled":false,"serviceName":"DEFAULT_GROUP@@com.company.finance","stopped":false,"weight":1.0} to beat map.
2020-06-12 09:48:35.826 [restartedMain] INFO  com.alibaba.nacos.client.naming - [REGISTER-SERVICE] 44f3ec72-5331-4305-a0c0-5e773ef15f33 registering service DEFAULT_GROUP@@com.company.finance with instance: {"clusterName":"DEFAULT","enabled":true,"ephemeral":true,"healthy":true,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000,"ip":"192.168.0.21","ipDeleteTimeout":30000,"metadata":{"preserved.register.source":"SPRING_CLOUD"},"port":9001,"weight":1.0}
2020-06-12 09:48:35.835 [restartedMain] INFO  c.a.cloud.nacos.registry.NacosServiceRegistry - nacos registry, com.company.finance 192.168.0.21:9001 register finished
2020-06-12 09:48:35.840 [restartedMain] INFO  com.july.CompanyApplication - Started CompanyApplication in 7.271 seconds (JVM running for 8.666)
2020-06-12 09:48:35.842 [restartedMain] INFO  com.july.company.dictionary.BeanDefineConfigue - 字典：START:spring初始化开始======================>
2020-06-12 09:48:36.370 [restartedMain] INFO  com.july.company.dictionary.BeanDefineConfigue - 字典:END:spring初始化完毕======================>
2020-06-12 09:48:36.374 [restartedMain] INFO  com.alibaba.nacos.client.config.impl.ClientWorker - [fixed-127.0.0.1_8848-44f3ec72-5331-4305-a0c0-5e773ef15f33] [subscribe] com.company.finance.yml+DEFAULT_GROUP+44f3ec72-5331-4305-a0c0-5e773ef15f33
2020-06-12 09:48:36.375 [restartedMain] INFO  com.alibaba.nacos.client.config.impl.CacheData - [fixed-127.0.0.1_8848-44f3ec72-5331-4305-a0c0-5e773ef15f33] [add-listener] ok, tenant=44f3ec72-5331-4305-a0c0-5e773ef15f33, dataId=com.company.finance.yml, group=DEFAULT_GROUP, cnt=1
2020-06-12 09:48:36.375 [restartedMain] INFO  com.alibaba.nacos.client.config.impl.ClientWorker - [fixed-127.0.0.1_8848-44f3ec72-5331-4305-a0c0-5e773ef15f33] [subscribe] com.company.finance-dev.yml+DEFAULT_GROUP+44f3ec72-5331-4305-a0c0-5e773ef15f33
2020-06-12 09:48:36.375 [restartedMain] INFO  com.alibaba.nacos.client.config.impl.CacheData - [fixed-127.0.0.1_8848-44f3ec72-5331-4305-a0c0-5e773ef15f33] [add-listener] ok, tenant=44f3ec72-5331-4305-a0c0-5e773ef15f33, dataId=com.company.finance-dev.yml, group=DEFAULT_GROUP, cnt=1
2020-06-12 09:48:42.246 [XNIO-1 task-1] INFO  io.undertow.servlet - Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-06-12 09:48:42.247 [XNIO-1 task-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2020-06-12 09:48:42.270 [XNIO-1 task-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 23 ms
2020-06-12 09:49:29.414 [Thread-30] INFO  c.a.cloud.nacos.registry.NacosServiceRegistry - De-registering from Nacos Server now...
2020-06-12 09:49:29.415 [Thread-30] INFO  com.alibaba.nacos.client.naming - [BEAT] removing beat: DEFAULT_GROUP@@com.company.finance:192.168.0.21:9001 from beat map.
2020-06-12 09:49:29.416 [Thread-30] INFO  com.alibaba.nacos.client.naming - [DEREGISTER-SERVICE] 44f3ec72-5331-4305-a0c0-5e773ef15f33 deregistering service DEFAULT_GROUP@@com.company.finance with instance: {"clusterName":"DEFAULT","enabled":true,"ephemeral":true,"healthy":true,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000,"ip":"192.168.0.21","ipDeleteTimeout":30000,"metadata":{},"port":9001,"weight":1.0}
2020-06-12 09:49:29.428 [Thread-30] INFO  c.a.cloud.nacos.registry.NacosServiceRegistry - De-registration finished.
2020-06-12 09:49:29.431 [Thread-30] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2020-06-12 09:49:29.497 [Thread-30] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closing ...
2020-06-12 09:49:29.505 [Thread-30] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
2020-06-12 09:49:29.519 [Thread-30] INFO  io.undertow.servlet - Destroying Spring FrameworkServlet 'dispatcherServlet'
2020-06-12 09:49:44.274 [restartedMain] INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2020-06-12 09:49:44.579 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$df606a1d] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-06-12 09:49:44.911 [restartedMain] INFO  c.a.cloud.nacos.client.NacosPropertySourceBuilder - Loading nacos data, dataId: 'common.yml', group: 'DEFAULT_GROUP'
2020-06-12 09:49:44.924 [restartedMain] INFO  c.a.cloud.nacos.client.NacosPropertySourceBuilder - Loading nacos data, dataId: 'com.company.finance.yml', group: 'DEFAULT_GROUP'
2020-06-12 09:49:44.936 [restartedMain] INFO  o.s.c.b.c.PropertySourceBootstrapConfiguration - Located property source: CompositePropertySource {name='NACOS', propertySources=[NacosPropertySource {name='com.company.finance-dev.yml'}, NacosPropertySource {name='com.company.finance.yml'}, NacosPropertySource {name='common.yml'}]}
2020-06-12 09:49:44.974 [restartedMain] INFO  com.july.CompanyApplication - The following profiles are active: dev
